SalePrice,PID,Lot Frontage,Lot Area,Street,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Heating,Central Air,Electrical,Full Bath,Half Bath,Bedroom AbvGr,TotRms AbvGrd,Gr Liv Area,Functional,Screen Porch,Pool Area,Yr Sold,Sale Type
174000,527301280,NA,10960,Pave,NWAmes,1Fam,1Story,6,5,1984,Hip,GasA,Y,SBrkr,2,0,3,5,1284,Typ,0,0,2007,COD
165500,910226040,75,9000,Pave,IDOTRR,1Fam,1.5Fin,5,5,1958,Gable,GasA,Y,FuseA,2,0,4,7,1955,Typ,0,0,2008,WD
211500,533253070,61,3782,Pave,Greens,TwnhsE,1Story,8,5,1981,Gable,GasA,Y,SBrkr,1,0,1,4,1226,Typ,0,0,2009,WD
228000,906420130,59,11228,Pave,SawyerW,1Fam,2Story,7,5,1993,Gable,GasA,Y,SBrkr,2,1,3,9,2097,Typ,0,0,2008,WD
210000,914476330,NA,9928,Pave,Mitchel,1Fam,1Story,7,5,1991,Gable,GasA,Y,SBrkr,2,0,3,6,1478,Typ,0,0,2007,WD
146500,534479140,79,9480,Pave,"NAmes",1Fam,2Story,5,7,1942,Gable,GasA,Y,SBrkr,1,1,3,7,1644,Typ,0,0,2007,WD
243000,905426010,84,12615,Pave,Edwards,1Fam,1Story,6,7,1950,Gable,GasA,Y,SBrkr,2,0,4,7,2158,Typ,0,0,2007,WD
175000,527358060,70,12243,Pave,NWAmes,1Fam,1Story,5,6,1971,Gable,GasA,Y,SBrkr,2,0,3,7,1484,Typ,180,0,2007,WD
149900,907203040,70,9800,Pave,CollgCr,1Fam,1Story,5,7,1972,Gable,GasA,Y,SBrkr,1,0,3,5,894,Typ,0,0,2006,WD
172000,924100020,NA,11075,Pave,Mitchel,1Fam,2Story,5,4,1969,Gable,GasA,Y,SBrkr,2,1,4,7,1968,Min2,0,0,2008,WD
226750,528280180,71,8220,Pave,Gilbert,1Fam,2Story,7,5,2000,Gable,GasA,Y,SBrkr,2,1,3,8,1892,Typ,0,0,2008,WD
221300,528445070,75,8778,Pave,Somerst,1Fam,2Story,8,5,2006,Gable,GasA,Y,SBrkr,2,1,3,7,1830,Typ,0,0,2007,WD
290000,533125080,NA,9205,Pave,NoRidge,1Fam,2Story,6,5,1990,Hip,GasA,Y,SBrkr,2,1,4,9,2683,Typ,196,0,2008,WD
271000,528387050,81,10944,Pave,NoRidge,1Fam,2Story,7,5,1994,Gable,GasA,Y,SBrkr,2,1,3,5,2127,Typ,0,0,2008,WD
92000,923228130,21,1533,Pave,MeadowV,Twnhs,SFoyer,5,7,1970,Gable,GasA,Y,SBrkr,1,0,1,3,630,Typ,0,0,2006,WD
195000,527327050,NA,12046,Pave,NWAmes,1Fam,2Story,6,6,1976,Gable,GasA,Y,SBrkr,2,1,4,8,2030,Typ,0,0,2007,WD
245000,528431060,78,10206,Pave,Somerst,1Fam,1Story,8,5,2007,Gable,GasA,Y,SBrkr,2,0,3,6,1563,Typ,0,0,2008,WD
296000,528116010,129,16870,Pave,NridgHt,1Fam,1Story,8,5,2004,Hip,GasA,Y,SBrkr,2,0,3,7,1782,Typ,0,0,2009,WD
260000,905426030,85,19550,Pave,Edwards,1Fam,1Story,5,7,1940,Flat,GasA,Y,SBrkr,1,0,2,5,1518,Typ,0,0,2008,WD
115000,909256060,51,10480,Pave,SWISU,1Fam,1.5Fin,6,5,1936,Gable,GasA,Y,FuseA,1,0,3,6,1639,Maj2,0,0,2008,WD
138000,923230120,50,6723,Pave,Mitchel,1Fam,SFoyer,5,7,1971,Gable,GasA,Y,SBrkr,1,0,2,5,796,Typ,0,0,2007,WD
80000,923251160,124,27697,Pave,Mitchel,1Fam,1Story,4,3,1961,Shed,GasA,N,SBrkr,1,0,3,6,1608,Typ,0,0,2007,COD
180000,528250060,63,7875,Pave,Gilbert,1Fam,2Story,7,5,2003,Gable,GasA,Y,SBrkr,2,1,3,8,1509,Typ,0,0,2006,WD
111900,527402130,68,10295,Pave,"NAmes",1Fam,1Story,4,6,1969,Gable,GasA,Y,SBrkr,1,0,2,4,936,Typ,0,0,2008,COD
107500,904300150,72,10632,Pave,ClearCr,1Fam,1.5Fin,5,3,1917,Gable,GasA,N,SBrkr,1,1,3,6,1224,Mod,0,0,2010,COD
192000,528228440,43,3182,Pave,Blmngtn,TwnhsE,1Story,8,5,2004,Gable,GasA,Y,SBrkr,2,0,2,6,1269,Typ,144,0,2010,WD
165000,905225090,NA,15584,Pave,ClearCr,1Fam,SLvl,5,5,1956,Hip,GasA,Y,SBrkr,1,1,4,9,2071,Typ,0,0,2009,WD
179900,534127270,90,11700,Pave,NWAmes,1Fam,2Story,6,6,1968,Gable,GasA,Y,SBrkr,2,1,3,7,1416,Typ,119,0,2006,WD
235000,527368010,NA,8470,Pave,Somerst,1Fam,2Story,8,5,2002,Gable,GasA,Y,SBrkr,2,1,3,7,1811,Typ,0,0,2009,WD
105500,527450010,24,2760,Pave,BrDale,TwnhsE,2Story,6,5,1973,Gable,GasA,Y,SBrkr,1,1,3,6,1092,Typ,0,0,2006,WD
150900,923229110,55,12640,Pave,Mitchel,Duplex,1Story,6,5,1976,Gable,GasA,Y,SBrkr,2,0,4,8,1728,Typ,0,0,2006,WD
108538,535175180,87,10725,Pave,"NAmes",1Fam,1Story,5,5,1959,Hip,GasA,Y,SBrkr,1,0,3,6,1206,Typ,0,0,2010,WD
131000,903228080,60,6000,Pave,BrkSide,1Fam,1.5Fin,6,6,1941,Gable,GasA,Y,SBrkr,1,0,3,6,1218,Typ,0,0,2007,WD
128900,534476320,80,9600,Pave,"NAmes",1Fam,1Story,5,6,1956,Hip,GasA,Y,SBrkr,1,0,2,5,1050,Typ,0,0,2009,WD
192000,527106150,59,9042,Pave,Gilbert,1Fam,2Story,6,5,1998,Gable,GasA,Y,SBrkr,2,1,3,7,1638,Typ,0,0,2008,WD
207500,907181120,68,8998,Pave,CollgCr,1Fam,2Story,7,5,2000,Gable,GasA,Y,SBrkr,2,1,3,6,1652,Typ,0,0,2008,WD
419005,528431040,98,12291,Pave,Somerst,1Fam,1Story,10,5,2007,Hip,GasA,Y,SBrkr,2,0,1,6,1966,Typ,0,0,2007,New
125000,905475160,62,7440,Pave,Edwards,1Fam,1Story,5,6,1954,Gable,GasW,Y,SBrkr,1,0,3,5,1089,Typ,0,0,2009,WD
287090,528435030,78,9262,Pave,Somerst,1Fam,1Story,8,5,2008,Gable,GasA,Y,SBrkr,2,0,3,7,1578,Typ,0,0,2009,New
137500,923426010,74,12395,Pave,Mitchel,1Fam,1Story,5,6,1984,Gable,GasA,Y,SBrkr,1,0,3,6,889,Typ,0,0,2008,WD
263000,528366070,88,11762,Pave,NoRidge,1Fam,2Story,8,5,1992,Gable,GasA,Y,SBrkr,2,1,4,9,2202,Typ,144,0,2007,WD
192000,535476350,80,9760,Pave,"NAmes",1Fam,1Story,6,7,1963,Hip,GasA,Y,SBrkr,1,0,2,7,1395,Min1,240,0,2010,WD
202500,903206160,69,11737,Pave,BrkSide,1Fam,2Story,6,7,1924,Gambrel,GasW,N,SBrkr,1,0,2,9,1827,Typ,0,0,2006,WD
188700,909276170,74,11988,Pave,Crawfor,1Fam,2Story,6,7,1934,Hip,GasA,Y,FuseA,1,1,3,6,1660,Typ,0,0,2008,WD
349265,527212060,98,12328,Pave,StoneBr,1Fam,2Story,8,5,2005,Hip,GasA,Y,SBrkr,3,1,4,10,2541,Typ,0,0,2007,WD
168000,905201090,NA,14175,Pave,Sawyer,1Fam,1Story,5,6,1956,Gable,GasA,Y,SBrkr,1,1,3,6,1437,Min2,0,0,2006,WD
108959,905200090,60,12900,Pave,Sawyer,Duplex,SFoyer,4,4,1969,Gable,GasA,Y,SBrkr,0,2,0,6,1258,Typ,0,0,2008,WD
155000,527453010,24,2308,Pave,NPkVill,TwnhsE,2Story,6,6,1976,Gable,GasA,Y,SBrkr,2,1,3,7,1548,Typ,0,0,2007,WD
173900,907418020,68,8846,Pave,CollgCr,1Fam,2Story,6,5,2005,Gable,GasA,Y,SBrkr,2,1,3,6,1500,Typ,0,0,2006,New
135000,903481120,60,5160,Pave,IDOTRR,1Fam,1.5Fin,6,6,1927,Gable,GasA,Y,FuseA,1,0,3,4,1666,Typ,0,0,2009,WD
112000,905226050,NA,25339,Pave,Sawyer,1Fam,1Story,5,7,1918,Gable,GasA,Y,SBrkr,2,0,3,7,1416,Typ,0,0,2007,WD
119500,903454080,50,8600,Pave,IDOTRR,1Fam,1.5Fin,6,6,1937,Gable,GasA,Y,SBrkr,2,0,3,7,1376,Typ,0,0,2006,WD
103000,902100010,60,6978,Pave,OldTown,1Fam,1Story,5,7,1926,Gable,GasA,Y,SBrkr,1,0,2,5,960,Typ,0,0,2007,WD
375000,911370430,41,5748,Pave,Crawfor,TwnhsE,1Story,8,5,2005,Hip,GasA,Y,SBrkr,2,0,2,5,1778,Typ,153,0,2006,New
199900,528280100,NA,11214,Pave,Gilbert,1Fam,2Story,7,5,1998,Gable,GasA,Y,SBrkr,2,1,4,10,1886,Typ,0,0,2006,WD
156500,535382100,60,7200,Pave,OldTown,1Fam,2Story,7,9,1910,Gable,GasA,Y,SBrkr,2,0,4,5,1690,Typ,0,0,2009,WD
310000,533127080,NA,14541,Pave,NoRidge,1Fam,2Story,8,7,1993,Gable,GasA,Y,SBrkr,2,1,5,10,2520,Typ,0,0,2006,WD
185900,534400120,80,8800,Pave,"NAmes",2fmCon,1Story,6,7,1965,Hip,GasA,Y,SBrkr,2,0,3,7,1565,Min1,0,0,2006,WD
109500,535451190,60,7200,Pave,"NAmes",1Fam,1Story,5,7,1950,Hip,GasA,Y,FuseF,1,0,2,5,1040,Typ,0,0,2006,WD
119164,902109120,63,7628,Pave,OldTown,1Fam,1.5Fin,4,6,1940,Gable,GasA,Y,FuseA,2,0,2,8,1656,Mod,0,0,2008,WD
59000,535383060,90,5400,Pave,OldTown,1Fam,1Story,2,5,1940,Gable,GasA,N,FuseA,1,0,2,4,599,Typ,0,0,2009,WD
263000,528482130,75,9375,Pave,Somerst,1Fam,2Story,7,5,2003,Gable,GasA,Y,SBrkr,2,1,4,8,2094,Typ,0,0,2009,WD
155000,535453210,70,7931,Pave,"NAmes",1Fam,1Story,5,6,1960,Gable,GasA,Y,FuseA,1,1,3,6,1269,Typ,0,0,2008,WD
143450,534125120,78,11700,Pave,NWAmes,1Fam,1Story,6,6,1968,Gable,GasA,Y,SBrkr,1,1,3,7,1152,Typ,0,0,2007,CWD
333168,528328100,108,14774,Pave,NoRidge,1Fam,2Story,9,5,1999,Gable,GasA,Y,SBrkr,2,1,4,10,2599,Typ,0,0,2010,WD
240000,914465055,43,12118,Pave,Mitchel,1Fam,1Story,7,5,2004,Hip,GasA,Y,SBrkr,2,0,3,7,1710,Typ,180,0,2009,WD
294000,916380060,74,11563,Pave,Timber,1Fam,1Story,8,5,2006,Hip,GasA,Y,SBrkr,2,0,3,8,1537,Typ,0,0,2008,WD
118000,908201120,92,12108,Pave,Edwards,Duplex,1Story,4,4,1955,Gable,GasA,N,FuseF,2,0,4,8,1440,Typ,0,0,2008,WD
140000,908208020,80,8546,Pave,Edwards,1Fam,1Story,4,5,2003,Gable,GasA,Y,SBrkr,2,0,2,5,1121,Typ,0,0,2010,WD
290000,533350120,103,16280,Pave,Veenker,1Fam,1Story,8,9,1976,Gable,GasA,Y,SBrkr,3,0,3,6,1671,Typ,0,0,2008,WD
125000,902301030,60,9600,Pave,OldTown,1Fam,1.5Fin,5,8,1925,Gambrel,GasA,Y,SBrkr,1,0,3,6,1472,Typ,0,0,2007,WD
160000,534403280,80,8800,Pave,"NAmes",1Fam,1Story,6,6,1964,Hip,GasA,Y,SBrkr,1,0,3,6,1251,Typ,0,0,2006,WD
125000,908275200,60,8172,Pave,Edwards,1Fam,1Story,4,5,1955,Gable,GasA,Y,SBrkr,1,0,2,4,768,Typ,0,0,2007,WD
204000,533242080,73,7321,Pave,Somerst,1Fam,1Story,7,5,1999,Gable,GasA,Y,SBrkr,2,0,3,5,1358,Typ,0,0,2007,COD
146000,907135050,60,8428,Pave,CollgCr,1Fam,1Story,5,7,1994,Gable,GasA,Y,SBrkr,1,0,3,5,990,Typ,0,0,2007,WD
118500,909101190,60,6204,Pave,SWISU,1Fam,2.5Fin,4,5,1912,Gable,GasA,N,SBrkr,1,0,5,10,2230,Typ,0,0,2006,WD
274300,907290020,75,9750,Pave,CollgCr,1Fam,2Story,7,6,1998,Gable,GasA,Y,SBrkr,2,1,3,8,2097,Typ,0,0,2006,WD
115500,902427150,52,8516,Pave,OldTown,1Fam,1Story,4,6,1958,Gable,GasA,Y,SBrkr,1,0,2,5,1093,Typ,0,0,2008,WD
160000,908154235,313,63887,Pave,Edwards,1Fam,2Story,10,5,2008,Hip,GasA,Y,SBrkr,2,1,3,12,5642,Typ,0,480,2008,New
298236,528142060,82,10672,Pave,NridgHt,1Fam,2Story,8,5,2006,Gable,GasA,Y,SBrkr,2,1,4,10,2389,Typ,0,0,2006,New
140000,907201220,NA,16269,Pave,CollgCr,1Fam,1Story,5,5,1978,Gable,GasA,Y,SBrkr,1,0,3,5,907,Typ,0,0,2009,WD
156000,907135230,43,13568,Pave,CollgCr,1Fam,1Story,5,5,1995,Gable,GasA,Y,SBrkr,1,0,3,5,990,Typ,0,0,2006,WD
127500,535455090,60,7200,Pave,"NAmes",1Fam,1.5Fin,6,5,1954,Gable,GasA,Y,FuseA,1,0,4,6,1278,Typ,0,0,2008,WD
143000,902100020,56,9836,Pave,OldTown,1Fam,1Story,6,5,2008,Gable,GasA,N,SBrkr,1,0,3,7,1133,Typ,0,0,2008,WD
229456,528458040,72,8640,Pave,Somerst,1Fam,1Story,8,5,2009,Gable,GasA,Y,SBrkr,2,0,3,6,1314,Typ,0,0,2009,New
237000,907251090,75,9473,Pave,CollgCr,1Fam,2Story,8,5,2002,Gable,GasA,Y,SBrkr,2,1,3,7,2031,Typ,0,0,2008,WD
239500,906223210,80,9828,Pave,SawyerW,1Fam,2Story,8,5,1995,Gable,GasA,Y,SBrkr,2,1,3,8,2020,Typ,0,0,2009,WD
157500,535425050,86,11650,Pave,"NAmes",1Fam,1Story,7,5,1959,Hip,GasA,Y,FuseA,2,0,2,5,1472,Typ,227,0,2006,WD
334000,533125120,105,11025,Pave,NoRidge,1Fam,2Story,8,5,1992,Gable,GasA,Y,SBrkr,2,1,3,9,2826,Typ,0,0,2006,WD
91300,902206260,50,5784,Pave,OldTown,1Fam,1Story,5,8,1938,Gable,GasA,Y,FuseA,1,0,2,4,886,Typ,0,0,2009,WD
176000,527302060,78,12090,Pave,NWAmes,1Fam,2Story,7,7,1981,Gable,GasA,Y,SBrkr,2,1,3,6,1479,Typ,0,0,2007,WD
205000,528181050,41,7132,Pave,NridgHt,TwnhsE,1Story,8,5,2006,Gable,GasA,Y,SBrkr,2,0,2,6,1370,Typ,0,0,2010,WD
123000,535303150,79,10634,Pave,"NAmes",1Fam,1Story,5,6,1953,Gable,GasA,Y,SBrkr,1,0,3,5,1319,Min2,0,0,2009,WD
194500,527164120,NA,10832,Pave,Gilbert,1Fam,2Story,7,5,1994,Gable,GasA,Y,SBrkr,2,1,3,7,1895,Typ,0,0,2008,WD
316600,906201130,79,12327,Pave,SawyerW,1Fam,1.5Fin,8,8,1983,Gable,GasA,Y,SBrkr,1,1,1,5,2132,Min2,0,0,2009,WD
130000,905476225,39,3869,Pave,Edwards,TwnhsE,1Story,5,6,1984,Gable,GasA,Y,SBrkr,2,0,2,5,1038,Typ,0,0,2007,WD
155000,908152260,74,8536,Pave,Edwards,1Fam,1Story,5,5,2006,Gable,GasA,Y,SBrkr,1,1,2,5,1125,Typ,0,0,2007,New
98000,902301140,34,4571,Pave,OldTown,1Fam,2Story,5,5,1916,Gable,GasA,N,SBrkr,1,0,4,7,1344,Typ,0,0,2008,COD
232698,528172070,71,9254,Pave,NridgHt,1Fam,1Story,8,5,2005,Gable,GasA,Y,SBrkr,2,0,3,7,1721,Typ,0,0,2007,WD
187100,907194110,67,16285,Pave,CollgCr,1Fam,1Story,7,5,2001,Gable,GasA,Y,SBrkr,2,0,3,6,1430,Typ,0,0,2009,WD
325000,528106070,108,13173,Pave,NridgHt,1Fam,1Story,9,5,2006,Hip,GasA,Y,SBrkr,2,0,2,6,1652,Typ,0,0,2009,WD
138000,527455080,24,2364,Pave,NPkVill,TwnhsE,2Story,6,5,1978,Gable,GasA,Y,SBrkr,2,1,3,6,1456,Typ,0,0,2009,WD
215000,526301100,141,31770,Pave,"NAmes",1Fam,1Story,6,5,1960,Hip,GasA,Y,SBrkr,1,0,3,7,1656,Typ,0,0,2010,WD
235000,905427070,120,13728,Pave,Edwards,1Fam,2Story,6,7,1935,Hip,GasA,Y,SBrkr,2,0,4,7,2108,Typ,90,0,2008,WD
201000,909428180,NA,25485,Pave,Crawfor,1Fam,1Story,6,4,1960,Gable,GasA,Y,SBrkr,1,1,3,6,1560,Typ,0,0,2007,WD
164700,533208070,35,4251,Pave,Somerst,TwnhsE,2Story,7,5,2006,Gable,GasA,Y,SBrkr,2,1,2,5,1250,Typ,0,0,2007,New
127000,535452120,70,7910,Pave,"NAmes",1Fam,SLvl,5,5,1960,Hip,GasA,Y,SBrkr,2,0,4,7,1507,Maj1,0,0,2008,WD
119000,902128170,60,7200,Pave,OldTown,1Fam,1Story,5,7,1940,Gable,GasA,Y,SBrkr,1,0,2,4,804,Typ,0,0,2010,WD
169000,527328010,NA,10464,Pave,NWAmes,1Fam,SFoyer,6,6,1980,Gable,GasA,Y,SBrkr,1,0,2,5,1102,Typ,0,0,2006,WD
186700,917425190,50,35133,Grvl,Timber,1Fam,1Story,5,4,1963,Hip,GasA,Y,SBrkr,1,1,3,5,1572,Typ,263,0,2007,WD
253000,528441020,75,9675,Pave,Somerst,1Fam,2Story,7,5,2005,Gable,GasA,Y,SBrkr,2,1,3,8,1971,Typ,0,0,2009,WD
193000,531369010,96,10628,Pave,SawyerW,1Fam,2Story,7,5,2004,Gable,GasA,Y,SBrkr,2,1,3,8,1812,Typ,0,0,2009,WD
122600,902103150,57,9184,Pave,OldTown,1Fam,1.5Fin,5,7,1948,Gable,GasA,Y,SBrkr,1,0,3,6,1323,Typ,0,0,2008,WD
205000,909275080,60,13680,Pave,Crawfor,1Fam,1.5Fin,5,6,1940,Gable,GasA,Y,SBrkr,1,1,2,6,1567,Min2,0,0,2009,WD
174000,527164090,65,8125,Pave,Gilbert,1Fam,2Story,6,5,1994,Gable,GasA,Y,SBrkr,2,1,3,6,1481,Typ,0,0,2009,WD
114500,535106140,70,10150,Pave,"NAmes",1Fam,1Story,5,5,1958,Gable,GasA,Y,FuseA,1,0,2,5,912,Typ,0,0,2007,COD
182000,531382090,65,8453,Pave,SawyerW,1Fam,2Story,6,5,1995,Gable,GasA,Y,SBrkr,2,1,3,6,1609,Typ,0,0,2008,WD
96900,902134060,42,7614,Pave,OldTown,1Fam,2Story,3,5,1905,Gable,GasA,Y,FuseA,1,0,2,7,1376,Typ,225,0,2006,WD
132500,532354010,80,8480,Pave,Sawyer,1Fam,1Story,5,6,1963,Hip,GasA,Y,SBrkr,1,0,2,5,970,Typ,192,0,2007,WD
159000,923276250,70,7700,Pave,Mitchel,Duplex,2Story,5,2,1985,Gable,GasA,Y,SBrkr,4,2,4,10,2432,Typ,0,0,2010,WD
103600,904351200,54,6629,Pave,Edwards,1Fam,2Story,6,6,1925,Gambrel,GasA,N,SBrkr,2,0,3,6,1369,Typ,0,0,2009,WD
128000,903235010,60,6155,Pave,BrkSide,1Fam,2Story,6,8,1920,Gable,GasA,Y,SBrkr,2,0,3,6,1362,Typ,0,0,2008,WD
360000,528112040,95,11578,Pave,NridgHt,1Fam,1Story,9,5,2008,Gable,GasA,Y,SBrkr,2,0,3,7,1736,Typ,0,0,2009,WD
147000,528431110,75,9986,Pave,Somerst,1Fam,1Story,8,5,2006,Gable,GasA,Y,SBrkr,2,0,2,7,1795,Typ,0,0,2007,New
317500,528108150,98,12704,Pave,NridgHt,1Fam,1Story,8,5,2007,Hip,GasA,Y,SBrkr,2,0,3,7,1582,Typ,0,0,2008,New
176000,908152270,60,7024,Pave,Edwards,1Fam,1Story,4,5,2005,Gable,GasA,Y,SBrkr,1,1,2,5,1132,Typ,0,0,2008,WD
90350,909254140,40,4280,Pave,Crawfor,1Fam,1Story,5,6,1913,Gable,GasA,N,SBrkr,1,0,2,4,694,Typ,0,0,2007,WD
220000,907255010,NA,11088,Pave,CollgCr,1Fam,1Story,8,5,2002,Hip,GasA,Y,SBrkr,1,1,1,5,1358,Typ,0,0,2006,WD
275000,527190220,NA,6563,Pave,StoneBr,1Fam,1Story,8,5,1985,Gable,GasA,Y,SBrkr,2,0,2,5,1742,Typ,0,0,2006,WD
119500,527451650,21,1680,Pave,BrDale,Twnhs,2Story,5,7,1972,Gable,GasA,Y,SBrkr,2,1,3,6,1302,Typ,0,0,2009,WD
186000,535425060,76,11355,Pave,"NAmes",1Fam,1Story,7,7,1958,Gable,GasA,Y,SBrkr,1,1,3,6,1312,Typ,0,0,2008,WD
123000,527404140,70,8294,Pave,"NAmes",1Fam,1Story,4,5,1971,Gable,GasA,Y,SBrkr,1,0,3,5,872,Typ,0,0,2007,WD
175900,531450040,65,7153,Pave,SawyerW,1Fam,2Story,6,5,1992,Gable,GasA,Y,SBrkr,2,1,3,7,1603,Typ,0,0,2006,WD
130000,908188120,24,2522,Pave,Edwards,Twnhs,2Story,7,5,2004,Gable,GasA,Y,SBrkr,2,0,3,7,1709,Maj1,0,0,2006,WD
128000,902328040,35,6300,Pave,OldTown,1Fam,2.5Unf,6,6,1914,Gable,GasA,Y,SBrkr,2,0,3,9,1484,Typ,0,0,2008,WD
79500,903204095,50,9100,Pave,BrkSide,1Fam,1Story,5,6,1930,Gable,GasA,Y,FuseA,1,0,2,4,935,Typ,0,0,2008,WD
412083,528102080,72,16387,Pave,NridgHt,1Fam,2Story,9,5,2006,Hip,GasA,Y,SBrkr,2,1,4,11,2589,Typ,0,0,2006,New
157000,527356040,82,11880,Pave,NWAmes,1Fam,1Story,7,5,1978,Gable,GasA,Y,SBrkr,2,0,3,7,1601,Typ,0,0,2009,COD
189000,907420080,63,8199,Pave,CollgCr,1Fam,2Story,7,5,2005,Gable,GasA,Y,SBrkr,2,1,3,7,1456,Typ,0,0,2008,WD
158000,905225020,99,16779,Pave,Sawyer,1Fam,2Story,5,4,1920,Gable,GasA,Y,SBrkr,3,0,4,11,2654,Mod,0,0,2007,WD
120500,910203020,71,6900,Pave,IDOTRR,1Fam,1Story,5,6,1940,Gable,GasA,Y,SBrkr,1,0,2,4,778,Typ,0,0,2008,WD
175500,534177210,80,9600,Pave,NWAmes,1Fam,1Story,7,6,1973,Hip,GasA,Y,SBrkr,1,1,3,6,1242,Typ,0,0,2007,WD
124500,923275200,76,8314,Pave,Mitchel,1Fam,1Story,5,7,1982,Gable,GasA,Y,SBrkr,1,0,2,5,816,Typ,0,0,2007,WD
150000,533352150,NA,9991,Pave,Sawyer,1Fam,1Story,4,4,1976,Gable,GasA,Y,SBrkr,2,0,3,8,1620,Min1,0,0,2009,WD
184100,528240060,NA,7750,Pave,Gilbert,1Fam,SLvl,8,5,2002,Hip,GasA,Y,SBrkr,2,1,3,7,1419,Typ,0,0,2009,WD
248900,916386170,67,10656,Pave,Timber,1Fam,1Story,8,5,2006,Gable,GasA,Y,SBrkr,2,0,3,6,1646,Typ,0,0,2007,New
294000,532477040,NA,17542,Pave,Veenker,1Fam,2Story,7,7,1974,Gable,GasA,Y,SBrkr,2,1,3,9,2167,Typ,0,0,2007,WD
325624,528144050,86,10562,Pave,NridgHt,1Fam,2Story,8,5,2007,Gable,GasA,Y,SBrkr,1,1,3,8,2161,Typ,0,0,2007,New
126000,910200080,50,7000,Pave,IDOTRR,1Fam,1Story,6,8,1926,Gable,GasA,Y,SBrkr,1,0,2,5,919,Typ,0,0,2008,WD
200500,904101070,138,18030,Pave,ClearCr,1Fam,1.5Fin,5,6,1946,Gable,GasA,Y,SBrkr,3,0,3,12,3086,Maj1,0,0,2007,WD
256000,535125070,80,14695,Pave,"NAmes",1Fam,1Story,6,8,1966,Gable,GasA,Y,SBrkr,2,0,2,5,1567,Typ,342,0,2009,WD
290941,528120090,94,12883,Pave,NridgHt,1Fam,1Story,8,5,2009,Gable,GasA,Y,SBrkr,2,0,3,7,1544,Typ,0,0,2010,New
300000,533215020,NA,4765,Pave,Somerst,TwnhsE,1Story,9,5,2000,Hip,GasA,Y,SBrkr,2,0,2,5,1638,Typ,0,0,2008,WD
338500,528120140,82,9942,Pave,NridgHt,1Fam,2Story,9,5,2005,Gable,GasA,Y,SBrkr,2,1,3,8,2091,Typ,0,0,2006,New
460000,528118090,96,12539,Pave,NridgHt,1Fam,2Story,10,5,2005,Hip,GasA,Y,SBrkr,2,1,4,10,2790,Typ,192,0,2008,WD
152000,531453010,81,9672,Pave,SawyerW,1Fam,1Story,6,5,1984,Hip,GasA,Y,SBrkr,2,0,3,6,1097,Typ,0,0,2010,WD
251000,914465020,75,10125,Pave,Mitchel,1Fam,2Story,8,5,2000,Gable,GasA,Y,SBrkr,2,1,3,7,2052,Typ,0,0,2009,WD
181000,531369060,70,11920,Pave,SawyerW,1Fam,2Story,7,5,2004,Gable,GasA,Y,SBrkr,2,1,3,8,1659,Typ,0,0,2010,WD
250000,528478040,85,10625,Pave,Somerst,1Fam,2Story,7,5,2005,Gable,GasA,Y,SBrkr,2,1,3,9,1958,Typ,0,0,2008,WD
141000,532354160,NA,8499,Pave,Sawyer,1Fam,1Story,5,6,1961,Gable,GasA,Y,SBrkr,1,0,3,5,864,Typ,0,0,2009,WD
169000,527226010,NA,14762,Pave,Gilbert,1Fam,2Story,5,6,1948,Gable,GasA,Y,SBrkr,2,0,2,7,2320,Typ,0,0,2006,WD
130000,905300010,72,10820,Pave,Sawyer,1Fam,SFoyer,5,7,1971,Gable,GasA,Y,SBrkr,1,0,2,4,810,Typ,0,0,2006,WD
118500,535352080,80,8480,Pave,"NAmes",1Fam,1.5Fin,5,5,1947,Gable,GasA,Y,SBrkr,1,0,2,6,1216,Typ,0,0,2008,COD
190000,527325110,92,11952,Pave,NWAmes,1Fam,2Story,7,6,1977,Mansard,GasA,Y,SBrkr,2,1,3,8,1969,Typ,276,0,2007,WD
172500,916386040,73,9802,Pave,Timber,1Fam,SLvl,5,5,2006,Gable,GasA,Y,SBrkr,2,1,3,6,1442,Typ,0,0,2008,WD
250000,911370520,44,3811,Pave,Crawfor,TwnhsE,1Story,7,5,2004,Hip,GasA,Y,SBrkr,2,0,2,5,1646,Typ,155,0,2008,WD
129000,905200010,NA,8169,Pave,Sawyer,1Fam,1Story,5,7,1966,Gable,GasA,Y,SBrkr,1,0,3,6,912,Typ,0,0,2007,WD
150909,910201180,50,9060,Pave,IDOTRR,1Fam,2Story,5,6,1923,Gable,GasA,Y,SBrkr,2,0,3,6,1828,Typ,0,0,2007,WD
153000,531375130,60,12450,Pave,SawyerW,1Fam,1Story,5,5,2003,Gable,GasA,Y,SBrkr,2,0,3,6,1114,Typ,0,0,2009,WD
300000,907255060,NA,14860,Pave,CollgCr,1Fam,1Story,8,5,2002,Hip,GasA,Y,SBrkr,2,0,3,6,1786,Typ,0,0,2008,WD
275000,528431020,86,11194,Pave,Somerst,1Fam,1Story,8,5,2008,Gable,GasA,Y,SBrkr,2,0,3,7,1696,Typ,0,0,2009,WD
162500,533251120,NA,11120,Pave,Veenker,1Fam,1Story,6,6,1984,Gable,GasA,Y,SBrkr,2,0,3,6,1232,Typ,0,0,2008,WD
